ticker,date,sentiment_score,uncertainty_score,sentiment_score_qa,uncertainty_score_qa,sector,volatility_pre_10d,volatility_post_10d,volatility_pre_5d,volatility_post_5d,volatility_pre_20d,volatility_post_20d,n_pre,n_post,vol_error,eps_surprise,abnormal_return,surprise_factor
MOH,2020-05-01,0.217337,0.009585,0.065403,0.012335,Healthcare,0.01974996029217654,0.022722410694801073,0.016048647186261027,0.023962442677468467,0.037823328837540915,0.020753690923775284,10.0,10.0,,,0.08188242191886809,0.08188242191886809
MOH,2021-02-11,0.151521,0.015789,0.113116,0.012329,Healthcare,0.012170976665274115,0.014792166311222276,0.014183466373613183,0.010658537822101735,0.014369018145201426,0.020991366602798656,10.0,10.0,,0.011421437449088273,0.046021059072729485,0.011421437449088273
MOH,2020-10-29,0.313218,0.011221,0.154936,0.01097,Healthcare,0.024776511301722124,0.03668316905501028,0.03073191184978741,0.032711880765050945,0.02379162562384929,0.029013424829249467,10.0,10.0,,0.006306450730323594,-0.04229663619660503,0.006306450730323594
MOH,2019-10-30,0.369991,0.008799,0.181032,0.011342,Healthcare,0.015868397091275372,0.02541737807887549,0.01572597877161034,0.02600226973277659,0.015375869330554862,0.0247822667573326,10.0,10.0,,,-0.009499813083022151,-0.009499813083022151
MOH,2021-07-29,0.290358,0.014331,0.070988,0.011554,Healthcare,0.0158021821391298,0.028861440793348514,0.010866859976452627,0.037327556332680104,0.012842471415123152,0.02472843321017829,10.0,10.0,,0.0,-0.01953625708269859,0.0
MOH,2019-04-30,0.327957,0.012488,0.221205,0.009829,Healthcare,0.035463633085811505,0.016370117943345155,0.01512581502973654,0.017735830781595435,0.033060940139544234,0.019905278734632506,10.0,10.0,,,0.006456682001562252,0.006456682001562252
MOH,2018-11-01,0.370503,0.014255,0.253565,0.009173,Healthcare,0.02490460027340508,0.04124588105763847,0.025915297006433254,0.04756725363012205,0.021820396541392055,0.03560469214461467,10.0,10.0,,,-0.026327768836044308,-0.026327768836044308
MOH,2021-04-30,0.281763,0.013123,0.11248,0.014064,Healthcare,0.011489490495436117,0.01990026330737551,0.013596699138582212,0.014802673898756008,0.013867926895440256,0.014612466881340888,10.0,10.0,,0.002861622824516036,0.011819604978422812,0.002861622824516036
MOH,2021-10-29,0.40085,0.014891,0.049797,0.013263,Healthcare,0.014007846221698384,0.015023927089246937,0.008082592576124304,0.016406672239930312,0.01292444999400221,0.0185330855381077,10.0,10.0,,0.00010144731460896522,-0.006817697240548698,0.00010144731460896522
MOH,2020-02-11,0.460363,0.013547,0.066694,0.012457,Healthcare,0.02204189340929059,0.03873143418173077,0.021285335609733964,0.017737968921569695,0.027736423476650264,0.04877740595922882,10.0,10.0,,,0.08748086417444724,0.08748086417444724
MOH,2019-02-12,0.358052,0.014135,0.159789,0.010758,Healthcare,0.017394536312939853,0.027438141732630362,0.008861676076521175,0.027472560607040408,0.01401486338883665,0.02756159574512265,10.0,10.0,,,-0.07058382948227956,-0.07058382948227956
MOH,2019-07-31,0.461244,0.00993,0.207534,0.009776,Healthcare,0.017094694632285388,0.025457357070485114,0.023844430257947715,0.031341101708514195,0.018035286376727185,0.023986423683910674,10.0,10.0,,,-0.023929538889555,-0.023929538889555
ABBV,2020-07-31,0.480805,0.012645,0.272515,0.009092,Healthcare,0.009461110378549523,0.01356491169228317,0.0058562827429689416,0.011385016767213147,0.010722563873672066,0.010404423693829186,10.0,10.0,,0.0018468115265093752,-0.01970633069188113,0.0018468115265093752
ABBV,2022-02-02,0.56376,0.014064,0.192536,0.008003,Healthcare,0.01058975052008174,0.007369303793849876,0.009090542725869004,0.007828629858038137,0.009864843818882616,0.01013586239783885,10.0,10.0,,0.0002524627600478936,0.00208794741708946,0.0002524627600478936
ABBV,2019-11-01,0.528057,0.010694,0.180178,0.006592,Healthcare,0.011001881235857673,0.01338282605790934,0.011586097860608859,0.01969862373144664,0.00940503506459511,0.012864961457088916,10.0,10.0,,,0.01805891365369585,0.01805891365369585
ABBV,2020-05-01,0.322306,0.011076,0.161535,0.011795,Healthcare,0.02147121135865031,0.022969295711992393,0.019682612200092462,0.02279421735272207,0.021554773586824626,0.01963750547388246,10.0,10.0,,,0.034585961346885595,0.034585961346885595
ABBV,2022-10-28,0.507988,0.012246,0.168793,0.012424,Healthcare,0.013268234765004428,0.010430584841214577,0.014693517381827097,0.00913758782133272,0.02224396379773391,0.009939755125662341,10.0,10.0,,0.0006916922903722907,-0.0626391453766372,0.0006916922903722907
ABBV,2018-11-02,0.514808,0.00683,0.214206,0.013711,Healthcare,0.028458350657841757,0.016130943022560285,0.028347633822212313,0.014713403968728164,0.023504684530395725,0.019461620132068008,10.0,10.0,,,-0.0021960670635077445,-0.0021960670635077445
ABBV,2019-04-25,0.492402,0.01179,0.154666,0.006057,Healthcare,0.011132042635707362,0.008019954281885849,0.014538267688284751,0.007917347434793135,0.011601863666699958,0.008851670937741047,10.0,10.0,,,0.009096573418266498,0.009096573418266498
ABBV,2023-10-27,0.446641,0.010738,0.232047,0.009148,Healthcare,0.011102501011727642,0.01344285713658174,0.00864540494685968,0.01310458274248806,0.009407122557847446,0.009470284998438199,10.0,10.0,,0.0006278858725738556,-0.039598968048417164,0.0006278858725738556
ABBV,2022-07-29,0.517365,0.011523,0.194269,0.010411,Healthcare,0.013376439010927464,0.011783128402817679,0.007639537818410882,0.011997825259153109,0.009782958859959227,0.010384916839076774,10.0,10.0,,0.0004791285965624779,-0.05703602069858149,0.0004791285965624779
ABBV,2021-07-30,0.55411,0.01431,0.215422,0.01333,Healthcare,0.007444599787529701,0.008937410151389177,0.0035645063979145427,0.006829739674155167,0.006573943996816584,0.00934019051161959,10.0,10.0,,0.0008205953326104904,-0.01698915784875562,0.0008205953326104904
ABBV,2020-10-30,0.668902,0.007521,0.228267,0.009353,Healthcare,0.014560247201365601,0.027299550758451824,0.01216206662158372,0.03574638711871553,0.013697439205486198,0.020246232219054014,10.0,10.0,,0.000870871047118918,0.06393981730235686,0.000870871047118918
ABBV,2023-04-27,0.415661,0.011562,0.166821,0.010196,Healthcare,0.009956695210166174,0.011308512244305405,0.011345298239693241,0.016515639098807596,0.007587168495058818,0.011000431058126833,10.0,10.0,,-0.0002243956031664762,-0.10300015417029557,-0.0002243956031664762
ABBV,2019-07-26,0.463975,0.016369,0.134886,0.010038,Healthcare,0.006647330010841029,0.007819019615771826,0.005989870821299797,0.0045318258258966754,0.015627349543510183,0.014440132797114992,10.0,10.0,,,0.009688981858713544,0.009688981858713544
ABBV,2022-04-29,0.437853,0.012007,0.179709,0.010186,Healthcare,0.01483391554569753,0.008561861501119344,0.013162983953798122,0.004269376462373836,0.019107662515673585,0.010759716105863156,10.0,10.0,,0.00015750479299587235,-0.024569218632899396,0.00015750479299587235
ABBV,2021-04-30,0.541845,0.011466,0.239511,0.007998,Healthcare,0.00794632021053928,0.01194910341746423,0.007735410697783056,0.014493926959051879,0.00936120759658303,0.011359371041797977,10.0,10.0,,0.001298195121649256,0.012078304842382743,0.001298195121649256
ABBV,2023-02-09,0.497536,0.01426,0.16139,0.010259,Healthcare,0.007227281746546928,0.011294040828432975,0.005707188656777796,0.014760311401023083,0.009408447793603015,0.01209698614944896,10.0,10.0,,0.0001511458635074624,0.03659693019636998,0.0001511458635074624
ABBV,2021-02-03,0.580818,0.016641,0.218404,0.010034,Healthcare,0.02000949860033255,0.012137778402496788,0.02883221316685248,0.013464120751664106,0.017478342238697698,0.01216339751828607,10.0,10.0,,0.0007990970025501298,0.032293797231605345,0.0007990970025501298
ABBV,2020-02-07,0.530907,0.01323,0.194828,0.007816,Healthcare,0.016481949576238396,0.016708025506076946,0.014760073795967549,0.022139477013065696,0.014090322153792637,0.024157375021773016,10.0,10.0,,,0.06230486656849185,0.06230486656849185
ABBV,2021-10-29,0.621692,0.012402,0.210908,0.008215,Healthcare,0.009261098261386908,0.007417708816750934,0.009369531411826894,0.00754540311165741,0.009442940223793075,0.009687665261045988,10.0,10.0,,0.0011306500073792994,0.042555163807017855,0.0011306500073792994
ABBV,2023-07-27,0.585573,0.011086,0.210636,0.008285,Healthcare,0.013126603697335685,0.0093656898393778,0.01666959842321156,0.00914650489686644,0.011354507885776955,0.00790544756218688,10.0,10.0,,0.0007398834742234679,0.054468659240220096,0.0007398834742234679
AFL,2018-10-25,0.493228,0.008071,0.063563,0.007346,Financial Services,0.017629896288434244,0.011826628910937621,0.016222637036617586,0.013284496039902073,0.014156474751351818,0.011727060206243142,10.0,10.0,,,-0.029797103976726413,-0.029797103976726413
AFL,2021-04-29,0.279787,0.006545,0.102284,0.00951,Financial Services,0.010217073942272167,0.013905797297403271,0.006803236235448843,0.009665536342577078,0.008864959323552345,0.011124671703958075,10.0,10.0,,0.0062045050731835945,0.006641743937584113,0.0062045050731835945
AFL,2020-02-05,0.253563,0.009427,0.100091,0.007672,Financial Services,0.011927991936675512,0.0067364886428145825,0.016011532833180093,0.006956951229905705,0.010019239689033765,0.028358792092586745,10.0,10.0,,,0.009571718805527544,0.009571718805527544
AFL,2020-04-30,0.159424,0.012922,0.047064,0.007876,Financial Services,0.028757043702238153,0.03313762953276344,0.020083194481521405,0.034788966869162365,0.03749547042230053,0.03147097135180667,10.0,10.0,,,-0.04168457815900485,-0.04168457815900485
AFL,2020-10-28,0.104566,0.010366,0.132176,0.010055,Financial Services,0.01943250967342406,0.039591098711331214,0.025827048577290512,0.020427037627758906,0.016972836512107008,0.03058359670600992,10.0,10.0,,0.008321125667903464,-4.221534783355879e-05,0.008321125667903464
AFL,2021-07-29,0.424774,0.00663,0.129408,0.009569,Financial Services,0.01482578284309062,0.01008745989002602,0.008356168408540225,0.01306230183768517,0.01387252095150651,0.009054295880075617,10.0,10.0,,0.006214505031771622,0.029136538059359264,0.006214505031771622
AFL,2019-04-26,0.239568,0.008872,0.069278,0.009105,Financial Services,0.008085109223056107,0.006957356006012309,0.006034390081012768,0.0060832593531650265,0.0069976781880588005,0.008264129654900948,10.0,10.0,,,0.002445788478790226,0.002445788478790226
AFL,2019-10-25,0.292893,0.009537,-0.04385,0.00827,Financial Services,0.004614650926982977,0.007246156409064822,0.00501471923049643,0.005411592192678648,0.009784008784500918,0.0053505292739985675,10.0,10.0,,,0.009143119560979778,0.009143119560979778
AFL,2021-02-04,0.096341,0.007368,0.216138,0.008372,Financial Services,0.015894300307960185,0.008852397579137052,0.017519444479915935,0.009460034243220485,0.01702572961726918,0.013675934439001324,10.0,10.0,,0.0002468422722287662,-0.014356941725246526,0.0002468422722287662
AFL,2019-07-26,0.41997,0.009925,0.057489,0.007188,Financial Services,0.01096707144505743,0.011739179473416796,0.01225827698976393,0.007945333814467279,0.009961270236371512,0.018323600035797256,10.0,10.0,,,-0.004448845100535309,-0.004448845100535309
AFL,2020-07-29,0.150173,0.010384,0.114002,0.009351,Financial Services,0.009370530297053994,0.019359934285430296,0.007525094231595437,0.018440380384442977,0.018909038849330886,0.016232841537878972,10.0,10.0,,0.0072164924885754255,-0.006453914944873876,0.0072164924885754255
AFL,2021-10-28,0.290048,0.008422,0.099225,0.007325,Financial Services,0.012458638697038336,0.015768993852140048,0.01172342050074542,0.021158877836169435,0.010910579783646646,0.01439574661957859,10.0,10.0,,0.0048052289566504446,-0.021096929638445047,0.0048052289566504446
OTIS,2021-02-01,0.50623,0.006603,0.334218,0.00745,Industrials,0.017162700548388615,0.012902880252009138,0.018926696879278844,0.008758626523134505,0.017395385392472398,0.011441860277586395,10.0,10.0,,0.0011745172723052989,-0.018056591677948267,0.0011745172723052989
OTIS,2022-07-27,0.347311,0.006403,0.183239,0.006953,Industrials,0.015023863205076775,0.010343205163451333,0.009925836631857865,0.013085805555427411,0.013030071796757107,0.011361015956049065,10.0,10.0,,0.0009734444452107001,0.024254764895779907,0.0009734444452107001
OTIS,2023-02-01,0.63801,0.00953,0.288354,0.0055,Industrials,0.013733938700951768,0.008400803230818302,0.01065291469342434,0.008742660214475057,0.012234439200972166,0.008962744231894167,10.0,10.0,,0.0,0.017369447814977186,0.0
OTIS,2021-07-26,0.552994,0.005118,0.320149,0.006569,Industrials,0.010226293905981947,0.00815062207185681,0.012451205189151661,0.00822881365663632,0.009531967351446706,0.007355456566638421,10.0,10.0,,0.000846044852076965,0.0036298478544399227,0.000846044852076965
OTIS,2023-10-25,0.49263,0.010531,0.144417,0.009749,Industrials,0.011104292279661535,0.008938877182663696,0.011606729507303907,0.00582513503490919,0.009740768501728512,0.009097725704993261,10.0,10.0,,0.0009675839181610011,-0.009113944666486816,0.0009675839181610011
OTIS,2021-04-26,0.650707,0.004936,0.357716,0.006887,Industrials,0.006915248072211234,0.01363905889895572,0.006549804372132026,0.019239721653561866,0.00942904009215455,0.012802689548876048,10.0,10.0,,0.0012741318871581561,0.06557851663224241,0.0012741318871581561
OTIS,2023-07-26,0.613871,0.00613,0.229197,0.007383,Industrials,0.0074612241958016854,0.01128717064106005,0.0076157012161601955,0.009555445954955194,0.007718279159419334,0.009115980078787162,10.0,10.0,,0.000692628614156211,0.03529592551076927,0.000692628614156211
OTIS,2022-01-31,0.528008,0.007847,0.273408,0.004799,Industrials,0.01084569427602789,0.01702980345918045,0.011174959946172196,0.011536281456933016,0.012667446093233333,0.017101092263952504,10.0,10.0,,0.0002506252149938403,0.013780787441763576,0.0002506252149938403
OTIS,2022-10-26,0.273891,0.007917,0.158105,0.008126,Industrials,0.01793524282853906,0.019475148844813377,0.022622620698150173,0.02063727821630785,0.017232771371602014,0.0167778459306375,10.0,10.0,,0.0003099724737197279,0.0001276506798303179,0.0003099724737197279
OTIS,2021-10-25,0.544306,0.005435,0.206783,0.009839,Industrials,0.013597654281610489,0.009629077309055087,0.009435957490085717,0.011096790671408934,0.012247766211789761,0.012355821982978646,10.0,10.0,,0.0005245817133012778,-0.05037373578194884,0.0005245817133012778
MCD,2021-04-29,0.457617,0.004224,0.266207,0.008191,Consumer Cyclical,0.007743132568201479,0.010783231429870088,0.010038533007690266,0.004909902738836173,0.007723276850269621,0.00874286038641068,10.0,10.0,,0.00047630534271476103,0.0056230489703447874,0.00047630534271476103
MCD,2018-04-30,0.583093,0.002311,0.157517,0.009169,Consumer Cyclical,0.0093725790815647,0.014326692835776617,0.011802507345829443,0.021053836157837562,0.01008055531480332,0.011798045919678821,10.0,10.0,,,0.06385316545365398,0.06385316545365398
MCD,2021-10-27,0.555702,0.004696,0.214248,0.009694,Consumer Cyclical,0.007433539019651159,0.008386591863420742,0.008012475529800937,0.009959181999253934,0.007442537480979744,0.007471690898596401,10.0,10.0,,0.001323882311851107,0.030779786178437865,0.001323882311851107
MCD,2021-07-28,0.423095,0.003047,0.221072,0.008991,Consumer Cyclical,0.013165416496869847,0.0082783062897639,0.005146977508910025,0.008887575449019214,0.010014451092315716,0.007430054980144487,10.0,10.0,,0.0011520435166437733,-0.01831489307903326,0.0011520435166437733
MCD,2018-10-23,0.556063,0.002807,0.125613,0.007534,Consumer Cyclical,0.013436424487847648,0.014781453217684034,0.007925434822690165,0.01693095485630858,0.010870858635868792,0.012466825453056917,10.0,10.0,,,0.06632533490390252,0.06632533490390252
MCD,2018-07-26,0.493158,0.002212,0.1091,0.010199,Consumer Cyclical,0.005826616218343984,0.008434600531422563,0.005062984888705845,0.008365916891154014,0.008049348643805883,0.008006068476470193,10.0,10.0,,,-0.015096810259762432,-0.015096810259762432
MCD,2019-01-30,0.598764,0.004334,0.091043,0.011113,Consumer Cyclical,0.009845741122586578,0.006297093844260927,0.010900247859843752,0.008631512367300684,0.009326949938476081,0.008837817006097343,10.0,10.0,,,-0.017904544099658595,-0.017904544099658595
MCD,2020-04-30,0.151924,0.006536,0.079173,0.012477,Consumer Cyclical,0.02468707307567302,0.01650505342735023,0.014933405992692262,0.018623549156190904,0.03294278879147264,0.01641482571385031,10.0,10.0,,-0.00042850510981358865,0.007968669117549522,-0.00042850510981358865
MCD,2020-01-29,0.536562,0.004574,0.139223,0.009625,Consumer Cyclical,0.007373895748460266,0.0077059803066199944,0.008631963833213028,0.007259962033713284,0.008046079204943466,0.011711871765337271,10.0,10.0,,,0.01989355627754653,0.01989355627754653
MCD,2019-04-30,0.440152,0.003546,0.215598,0.005411,Consumer Cyclical,0.007020868309351394,0.009276631802265243,0.006137465791082917,0.012174383597638654,0.006699063285924608,0.007107055643382306,10.0,10.0,,,0.001769806245937484,0.001769806245937484
MCD,2019-07-26,0.449012,0.003962,0.337303,0.00744,Consumer Cyclical,0.006480605837231832,0.012647953345296788,0.007593082987410932,0.010611759157270405,0.007286005587043257,0.012351023090195071,10.0,10.0,,,-0.00137597883214652,-0.00137597883214652
MCD,2019-10-22,0.576578,0.003772,0.19476,0.007849,Consumer Cyclical,0.007356335485942931,0.01563546133468169,0.00710413637645794,0.008889383730972596,0.00987430228750844,0.01169087867133368,10.0,10.0,,,-0.048460252251395435,-0.048460252251395435
MCD,2018-01-30,0.493734,0.005146,0.290466,0.006022,Consumer Cyclical,0.006325308833224624,0.019487129282080157,0.008090135226327353,0.016520286617566948,0.005293979528788148,0.01622072195956865,10.0,10.0,,,-0.019899488601985045,-0.019899488601985045
MCD,2020-07-28,0.236501,0.012417,0.08359,0.008302,Consumer Cyclical,0.012477612956543772,0.010258302771854477,0.012477999496154347,0.01260689133153017,0.012320032451315055,0.007550277838846091,10.0,10.0,,-0.0005230788277338623,-0.018846807822516798,-0.0005230788277338623
MCD,2021-01-28,0.439427,0.006376,0.227787,0.010848,Consumer Cyclical,0.01645491434098371,0.008673367629303581,0.019153527701043015,0.006468021075588712,0.013997609676259045,0.009454754696013555,10.0,10.0,,-0.0004360162850778477,-0.009433469742783269,-0.0004360162850778477
ALGT,2019-07-24,0.289204,0.006839,0.101057,0.010602,Industrials,0.014427664125744932,0.010420124797785108,0.015314905257043696,0.012274952304691744,0.013914778583065624,0.010602298222520805,10.0,10.0,,,0.002800051683056557,0.002800051683056557
ALGT,2021-05-04,0.213614,0.009161,0.092801,0.008439,Industrials,0.02562848062057268,0.033340687323817834,0.008304426791236757,0.03406062514035646,0.01870034924292575,0.02658301365294706,10.0,10.0,,-0.0025600501764220444,-0.016600857683686805,-0.0025600501764220444
ALGT,2018-10-24,0.215083,0.010101,0.107617,0.011406,Industrials,0.021783708752782068,0.03956898615783685,0.019032540125240978,0.05035961542010165,0.01732839756327588,0.029015977723794648,10.0,10.0,,,-0.018831504736365818,-0.018831504736365818
ALGT,2021-10-27,0.357602,0.009196,0.122791,0.012218,Industrials,0.009839490909094023,0.022063012937096744,0.008707704241265518,0.018302917157048872,0.014406470795375692,0.01707748152790474,10.0,10.0,,0.00023114826576195693,-0.005452756924478212,0.00023114826576195693
ALGT,2021-07-28,0.557197,0.008574,0.133423,0.010248,Industrials,0.03597418651967055,0.02216728029554007,0.0278840876948953,0.020323008322582783,0.027004104188512557,0.022746447516989066,10.0,10.0,,0.003126879086607199,-0.0018798576459828282,0.003126879086607199
ALGT,2019-04-24,0.373648,0.007034,0.111317,0.005565,Industrials,0.01591166133697998,0.020360310395567332,0.013705874260968958,0.02182977180900825,0.014889366420888495,0.01909275115370105,10.0,10.0,,,0.009761891302129856,0.009761891302129856
ALGT,2019-01-30,0.380316,0.006266,0.108117,0.009268,Industrials,0.014475232226358669,0.020576060678544707,0.010252519801081455,0.028015814297666607,0.02213595151730464,0.023935640978158878,10.0,10.0,,,-0.00980410104479617,-0.00980410104479617
ALGT,2020-01-29,0.41154,0.006971,0.149883,0.009045,Industrials,0.023144508126703583,0.02465599083472446,0.025886132630399943,0.024089262637610645,0.01754940838133789,0.031103135385724838,10.0,10.0,,,-0.044701441352598036,-0.044701441352598036
ALGT,2020-05-12,0.199241,0.009581,0.012966,0.011501,Industrials,0.07057871675806854,0.0642159976944125,0.06813614793350005,0.068961709013998,0.0540621194927467,0.05661167430744768,10.0,10.0,,,0.011969311500557857,0.011969311500557857
ALGT,2019-10-24,0.248524,0.006497,0.185608,0.008456,Industrials,0.004596039678261826,0.025424678750679216,0.005084457768068013,0.03600962999689848,0.006301112844014545,0.019642015313194622,10.0,10.0,,,0.009244105679475681,0.009244105679475681
ALGT,2021-02-03,0.338844,0.01115,0.145989,0.011076,Industrials,0.02948237512688607,0.04267511087628203,0.04023435390033146,0.0606532655221172,0.02907853601564992,0.03606415771217629,10.0,10.0,,0.006527906267944227,0.028922969745797323,0.006527906267944227
RMD,2018-10-25,0.488494,0.005253,0.265024,0.004951,Healthcare,0.0178609970292642,0.01963682137733955,0.008373329588216424,0.024954984418009488,0.014730275633918512,0.019247100410684215,10.0,10.0,,,-0.01330447247528766,-0.01330447247528766
RMD,2019-05-02,0.457199,0.003886,0.16889,0.006547,Healthcare,0.018728102309099773,0.020763566754163076,0.010234423354916039,0.028953808650666484,0.015208969276610942,0.015603334417004408,10.0,10.0,,,0.014436094955246606,0.014436094955246606
RMD,2021-04-29,0.358862,0.004487,0.203309,0.006266,Healthcare,0.009933073115865252,0.036164398195981856,0.004507807591188344,0.05126713950375532,0.009570063570501833,0.02674155162207584,10.0,10.0,,0.00015064613528698468,-0.01702118523693608,0.00015064613528698468
RMD,2019-07-25,0.435377,0.004294,0.264902,0.005868,Healthcare,0.0068419479567614,0.017670554068330888,0.008818377622901823,0.01503527337299578,0.006586212379692274,0.015558897491585124,10.0,10.0,,,-0.008207416231360131,-0.008207416231360131
RMD,2020-10-29,0.536767,0.004787,0.225333,0.0057,Healthcare,0.014419541623517438,0.02822964114385589,0.02047349861046831,0.019497430975980754,0.013883773001083018,0.022750642679322468,10.0,10.0,,0.0014010436495345692,-0.01649850347989703,0.0014010436495345692
RMD,2020-04-30,0.452149,0.0048,0.127436,0.00485,Healthcare,0.022097784248446228,0.021387117911974576,0.017967400905469444,0.022288779105362977,0.027232638981129445,0.02136090024944762,10.0,10.0,,,0.0030000025976541023,0.0030000025976541023
RMD,2020-08-05,0.418972,0.005018,0.145688,0.008312,Healthcare,0.009656010409947605,0.04970156039742939,0.007054795681318013,0.06652088130747338,0.013614569478245183,0.035642166298028646,10.0,10.0,,0.0013452970312663826,-0.0052553624941654754,0.0013452970312663826
RMD,2019-10-24,0.524676,0.003728,0.283062,0.004939,Healthcare,0.01147529575252775,0.039896479648687026,0.014032483644671122,0.05166600921621644,0.013841341349855605,0.028601887810252295,10.0,10.0,,,0.0061487689125760735,0.0061487689125760735
RMD,2020-01-30,0.498589,0.004293,0.154017,0.008042,Healthcare,0.011801673108135863,0.018570447052682904,0.01574531793184783,0.026841765536434026,0.009123914745524462,0.017604901676036632,10.0,10.0,,,-0.005654913555348167,-0.005654913555348167
RMD,2019-01-24,0.396474,0.005719,0.252366,0.005249,Healthcare,0.00859324531843526,0.07037258680464889,0.005525800043946101,0.09915796520438315,0.021463424075108612,0.05033559543269911,10.0,10.0,,,0.00015075296245657536,0.00015075296245657536
RMD,2021-08-05,0.394944,0.004887,0.193124,0.005978,Healthcare,0.00877968335029735,0.012118168209339695,0.011369392585037144,0.015777888595821053,0.00821981595812378,0.010862882130142379,10.0,10.0,,0.00023381044500308802,-0.027809396413580007,0.00023381044500308802
RMD,2021-10-28,0.368507,0.004089,0.138088,0.006723,Healthcare,0.005392302374376331,0.014995699376691905,0.00705189677929625,0.018455718021141602,0.009682757624388347,0.014715269817097506,10.0,10.0,,0.0006195951113854947,-0.007590463774875365,0.0006195951113854947
RMD,2022-01-27,0.44646,0.004307,0.21837,0.006425,Healthcare,0.023285770298497262,0.025146349141574906,0.015116107184664457,0.034941345738576914,0.018648916233596494,0.02264985326169987,10.0,10.0,,-0.00023093963918077623,-0.02202946684713379,-0.00023093963918077623
RMD,2022-08-11,0.523905,0.003008,0.236421,0.005944,Healthcare,0.013816787496876363,0.012612269175966523,0.01867884564013409,0.0055137222549857924,0.01556872074657379,0.017950437588788795,10.0,10.0,,0.00012887849658010648,-0.011271057842545215,0.00012887849658010648
RMD,2021-01-28,0.390717,0.004769,0.214217,0.006494,Healthcare,0.018242273600223836,0.0238513903193718,0.02358100828361721,0.034679217758839295,0.01464918834933347,0.02057571876062299,10.0,10.0,,0.0006297828239502388,0.00013455025104278616,0.0006297828239502388
RMD,2022-04-28,0.407392,0.003052,0.142981,0.005945,Healthcare,0.025187546127322318,0.030350367799635087,0.019297415393419507,0.03912664156989579,0.02119531368476894,0.026386442259124638,10.0,10.0,,-0.0005827795645960104,-0.0305971771376808,-0.0005827795645960104
AJG,2018-10-25,0.363496,0.008471,0.134278,0.01203,Financial Services,0.012596191848708905,0.006629898974612337,0.010402195500744033,0.007652937423488296,0.011837332020212338,0.009045325156496944,10.0,10.0,,,0.004670017820622676,0.004670017820622676
AJG,2021-04-29,0.556757,0.011676,0.153005,0.018989,Financial Services,0.011286357379033093,0.017262653989639005,0.014695923419423801,0.011352054128715525,0.010299951459834034,0.013256681455214943,10.0,10.0,,0.0013474947794697941,-0.001438303583595939,0.0013474947794697941
AJG,2019-07-25,0.468312,0.009054,0.183394,0.010342,Financial Services,0.004459498664317132,0.018218629289691105,0.005487345651805502,0.0073162848215295225,0.009406536517764947,0.01571814104203066,10.0,10.0,,,-0.0008565223265404919,-0.0008565223265404919
AJG,2019-01-31,0.33686,0.009198,0.134474,0.011006,Financial Services,0.0096493797035697,0.011539849072725247,0.010322425114575573,0.013710044865529441,0.012184880443575527,0.008875717692491372,10.0,10.0,,,0.015918278129468333,0.015918278129468333
AJG,2019-04-25,0.263728,0.011014,0.170395,0.015804,Financial Services,0.007617663844450935,0.008932983729233962,0.00961109144847946,0.009774484907256561,0.008334928494358993,0.009590465976890082,10.0,10.0,,,0.009472611292100162,0.009472611292100162
AJG,2020-04-30,0.009818,0.014777,0.044269,0.016046,Financial Services,0.029983691735773938,0.027309977649575677,0.027184863359004687,0.038131081788916374,0.03562427328372464,0.020171077249004323,10.0,10.0,,,-0.00544076703758109,-0.00544076703758109
AJG,2021-07-29,0.516272,0.009562,0.145328,0.014396,Financial Services,0.01512725527655818,0.007585782816084345,0.014314085283580129,0.00861907910522527,0.012482425141503963,0.007705111269485717,10.0,10.0,,0.0007527901687000736,0.010300703006213085,0.0007527901687000736
AJG,2019-10-24,0.447483,0.010544,0.163633,0.011832,Financial Services,0.004151360425454902,0.011277483437609533,0.00601888841461365,0.012352896435697746,0.010896026630000524,0.008715088691375128,10.0,10.0,,,0.010057063261791666,0.010057063261791666
AJG,2020-01-30,0.368139,0.012144,0.208037,0.009802,Financial Services,0.007950696615729431,0.009741674817381097,0.01108899269061691,0.009811125493127197,0.006948009470472943,0.015823112932998238,10.0,10.0,,,0.01062812286147016,0.01062812286147016
AJG,2021-10-28,0.442412,0.012876,0.189095,0.007112,Financial Services,0.010499803744919597,0.01379455035304586,0.008987857620722612,0.019366741880013732,0.012128514395178164,0.012571910608402173,10.0,10.0,,0.0007653382075270643,0.0021650532129835927,0.0007653382075270643
AJG,2021-01-28,0.380566,0.011554,0.171827,0.010361,Financial Services,0.015233056352871732,0.010805168240698174,0.015695491695332124,0.012308114298644488,0.014892112497616107,0.010903502322453785,10.0,10.0,,0.0009157892030331044,0.012432783778860245,0.0009157892030331044
IFF,2020-02-13,0.55848,0.006637,0.083473,0.009877,Basic Materials,0.01922349036504843,0.011118326729633258,0.009448371770883056,0.003176023506140512,0.015054209125673223,0.043821284943354924,10.0,10.0,,,-0.01812675329807922,-0.01812675329807922
IFF,2021-08-06,0.664439,0.00588,0.17742,0.010479,Basic Materials,0.008735991220078614,0.012393662477009121,0.009987033430262627,0.009538431339690394,0.011699456803655965,0.009240853588389166,10.0,10.0,,0.0,0.018273421875022407,0.0
IFF,2021-02-11,0.358354,0.008275,0.142405,0.009911,Basic Materials,0.05380414095600816,0.01249764749003189,0.02681223736828952,0.015166373673150888,0.04258826404201057,0.017414649666767694,10.0,10.0,,0.0010931413198688859,0.007198655886936327,0.0010931413198688859
