ticker,date,sentiment_score,uncertainty_score,sentiment_score_qa,uncertainty_score_qa,sector
VFC,2019-05-22,0.562203,0.008287,0.284374,0.005249,Consumer Cyclical
VFC,2018-10-19,0.457316,0.006964,0.244082,0.005231,Consumer Cyclical
VFC,2021-05-21,0.620513,0.006746,0.3868,0.008885,Consumer Cyclical
VFC,2021-07-30,0.625084,0.006701,0.383812,0.007847,Consumer Cyclical
VFC,2021-10-22,0.544988,0.005549,0.276708,0.005248,Consumer Cyclical
VFC,2019-10-25,0.554887,0.008253,0.299679,0.007715,Consumer Cyclical
VFC,2020-05-15,0.301786,0.008195,0.213801,0.005597,Consumer Cyclical
VFC,2020-10-16,0.524202,0.007789,0.279246,0.007782,Consumer Cyclical
VFC,2019-01-18,0.528243,0.006092,0.297207,0.006126,Consumer Cyclical
CSWC,2020-02-04,0.383541,0.00811,0.084999,0.008829,Financial Services
CSWC,2020-11-02,0.454795,0.006625,0.143536,0.010327,Financial Services
CSWC,2019-06-04,0.582809,0.006418,0.075973,0.006522,Financial Services
CSWC,2022-08-02,0.436715,0.007835,0.123702,0.009153,Financial Services
CSWC,2020-08-04,0.486627,0.00632,0.072454,0.009624,Financial Services
CSWC,2019-08-06,0.425846,0.00634,0.109573,0.008383,Financial Services
CSWC,2019-11-05,0.388942,0.008093,0.036054,0.007011,Financial Services
CSWC,2020-06-02,0.317274,0.00992,0.102505,0.008521,Financial Services
CSWC,2021-08-03,0.485349,0.007785,0.132926,0.011609,Financial Services
CSWC,2021-11-02,0.361224,0.007644,0.091423,0.009781,Financial Services
CSWC,2018-06-05,0.52962,0.007145,0.129631,0.009319,Financial Services
CSWC,2019-02-05,0.327402,0.009039,0.106331,0.012669,Financial Services
CSWC,2022-05-24,0.491641,0.006742,0.081055,0.009449,Financial Services
CSWC,2021-02-02,0.59106,0.005257,0.134955,0.009807,Financial Services
CSWC,2018-11-07,0.50529,0.007576,0.147222,0.009976,Financial Services
CSWC,2022-02-01,0.497221,0.006047,0.109494,0.012987,Financial Services
CSWC,2021-05-26,0.451146,0.006617,0.112319,0.008395,Financial Services
FFBC,2020-04-21,0.06019,0.007628,0.090901,0.014577,Financial Services
FFBC,2020-10-23,0.26182,0.007589,0.133784,0.011677,Financial Services
FFBC,2021-07-23,0.25264,0.012093,0.135052,0.013804,Financial Services
FFBC,2020-01-24,0.274132,0.008148,0.160316,0.015336,Financial Services
FFBC,2021-04-23,0.055326,0.009326,0.154166,0.011723,Financial Services
FFBC,2019-04-26,0.273936,0.005105,0.156307,0.011453,Financial Services
FFBC,2021-10-22,0.258561,0.009519,0.137065,0.013153,Financial Services
FFBC,2019-01-24,0.447737,0.005223,0.127711,0.0133,Financial Services
FFBC,2019-10-18,0.121976,0.007204,0.107391,0.010759,Financial Services
FFBC,2021-01-29,0.428203,0.00833,0.103732,0.014905,Financial Services
FFBC,2020-07-24,0.12797,0.004984,0.078736,0.012303,Financial Services
SO,2018-08-08,0.192344,0.013471,0.092983,0.008107,Utilities
SO,2021-04-29,0.329114,0.010505,0.093516,0.010959,Utilities
SO,2020-10-29,0.393379,0.008669,0.12876,0.010431,Utilities
SO,2019-10-30,0.380824,0.008748,0.149875,0.012274,Utilities
SO,2019-02-20,0.471952,0.009282,0.123721,0.00879,Utilities
SO,2020-04-30,0.307711,0.008245,0.131682,0.009574,Utilities
SO,2021-07-29,0.297097,0.007149,0.102492,0.009619,Utilities
SO,2020-02-20,0.263093,0.007973,0.142982,0.008355,Utilities
SO,2019-05-01,0.290163,0.006831,0.147505,0.007333,Utilities
SO,2021-11-04,0.293608,0.005499,0.148805,0.010542,Utilities
SO,2018-11-07,0.431328,0.005909,0.13668,0.008096,Utilities
SO,2021-02-18,0.321855,0.009231,0.124027,0.009506,Utilities
SO,2019-07-31,0.365903,0.008809,0.127656,0.012051,Utilities
LRCX,2021-01-27,0.427281,0.009928,0.212305,0.011831,Technology
LRCX,2021-07-28,0.477793,0.006783,0.240637,0.006796,Technology
LRCX,2022-10-19,0.209822,0.007348,0.149359,0.009155,Technology
LRCX,2022-07-27,0.318291,0.007659,0.185866,0.011008,Technology
LRCX,2021-10-20,0.476215,0.007325,0.227592,0.007344,Technology
LRCX,2019-04-24,0.112833,0.01009,0.147614,0.008086,Technology
LRCX,2020-01-29,0.367543,0.007961,0.137851,0.008369,Technology
LRCX,2023-01-25,0.111009,0.012327,0.047509,0.010998,Technology
LRCX,2021-04-21,0.381466,0.005329,0.312495,0.005949,Technology
LRCX,2018-10-16,0.32248,0.011307,0.123114,0.00718,Technology
LRCX,2019-01-23,0.091527,0.009747,0.126046,0.008778,Technology
LRCX,2023-07-26,0.119016,0.006344,0.179702,0.010255,Technology
LRCX,2022-01-26,0.282684,0.010043,0.25558,0.011734,Technology
LRCX,2023-10-18,0.139683,0.008784,0.169219,0.010933,Technology
LRCX,2020-04-22,0.192501,0.009937,0.028497,0.010607,Technology
LRCX,2019-07-31,0.175842,0.011371,0.178088,0.00975,Technology
LRCX,2019-10-23,0.297389,0.007721,0.265429,0.009421,Technology
CHD,2020-07-31,0.295501,0.007802,0.179499,0.008897,Consumer Defensive
CHD,2019-05-02,0.322791,0.007519,0.105245,0.008009,Consumer Defensive
CHD,2021-04-29,0.239617,0.005775,0.130474,0.011898,Consumer Defensive
CHD,2020-10-29,0.222065,0.009147,0.196727,0.009485,Consumer Defensive
CHD,2019-10-31,0.492664,0.007007,0.174906,0.003727,Consumer Defensive
CHD,2020-04-30,0.246572,0.007254,0.064505,0.009068,Consumer Defensive
CHD,2021-07-30,0.036906,0.007471,0.061029,0.008778,Consumer Defensive
CHD,2020-01-31,0.205528,0.003667,0.077921,0.008178,Consumer Defensive
CHD,2018-11-01,0.22363,0.006154,0.137764,0.006027,Consumer Defensive
CHD,2021-01-29,0.332443,0.002669,0.146088,0.004814,Consumer Defensive
CHD,2019-02-05,0.196365,0.003672,0.050803,0.006057,Consumer Defensive
CHD,2021-10-29,0.128372,0.007237,0.177657,0.009201,Consumer Defensive
DTE,2019-07-24,0.326313,0.003249,0.220307,0.00741,Utilities
DTE,2020-02-05,0.494664,0.003008,0.31955,0.009991,Utilities
DTE,2018-10-24,0.452865,0.003872,0.185369,0.009432,Utilities
DTE,2021-10-27,0.480259,0.003388,0.189857,0.008022,Utilities
DTE,2019-04-24,0.428689,0.002797,0.224098,0.005647,Utilities
DTE,2019-10-28,0.426487,0.002509,0.209385,0.006831,Utilities
DTE,2020-10-27,0.55069,0.001447,0.186439,0.009108,Utilities
DTE,2021-07-27,0.545139,0.002195,0.183668,0.010708,Utilities
DTE,2020-04-28,0.274012,0.007747,0.182243,0.012785,Utilities
DTE,2021-02-19,0.692736,0.002349,0.170885,0.010089,Utilities
DTE,2020-07-28,0.639111,0.003431,0.262671,0.009325,Utilities
DTE,2021-04-27,0.462749,0.003244,0.175661,0.00937,Utilities
BLDR,2020-07-31,0.339412,0.008893,0.111898,0.011095,Industrials
BLDR,2019-05-03,0.511214,0.00694,0.202608,0.00977,Industrials
BLDR,2019-11-01,0.498812,0.006229,0.266421,0.009204,Industrials
BLDR,2020-05-01,0.222716,0.007995,0.050437,0.012261,Industrials
BLDR,2021-02-26,0.626987,0.00521,0.195443,0.008814,Industrials
BLDR,2019-03-01,0.399477,0.007662,0.19652,0.012178,Industrials
BLDR,2020-10-30,0.489948,0.006794,0.129012,0.009721,Industrials
BLDR,2020-02-21,0.502865,0.006645,0.207534,0.012391,Industrials
BLDR,2021-05-07,0.542214,0.007678,0.218086,0.005975,Industrials
BLDR,2019-08-02,0.348544,0.006978,0.158454,0.008708,Industrials
CSTE,2020-02-12,0.19269,0.003058,0.125833,0.010753,Industrials
CSTE,2021-05-05,0.424004,0.010368,0.215072,0.006593,Industrials
CSTE,2019-02-06,0.080022,0.00647,0.258888,0.008587,Industrials
CSTE,2020-05-06,0.185104,0.007729,0.187107,0.012759,Industrials
CSTE,2020-11-04,0.249321,0.005181,0.340197,0.010186,Industrials
CSTE,2019-08-07,0.06028,0.00644,0.225171,0.009583,Industrials
CSTE,2020-08-05,0.269917,0.007216,0.267979,0.009022,Industrials
CSTE,2019-11-06,0.200245,0.0056,0.253981,0.002841,Industrials
CSTE,2021-11-03,0.42282,0.005814,0.169932,0.010791,Industrials
CSTE,2021-02-24,0.463802,0.006126,0.265574,0.007801,Industrials
CSTE,2019-05-01,0.164241,0.007826,0.100196,0.012539,Industrials
CSTE,2021-08-04,0.484063,0.005066,0.22142,0.011485,Industrials
CYTK,2020-05-06,0.155864,0.013017,0.124069,0.009633,Healthcare
CYTK,2020-11-04,0.381882,0.01164,0.128215,0.010649,Healthcare
CYTK,2020-03-03,0.353083,0.006541,0.204373,0.015258,Healthcare
CYTK,2019-02-21,0.44107,0.012514,0.145356,0.010342,Healthcare
CYTK,2019-05-09,0.368964,0.0096,0.161725,0.018874,Healthcare
CYTK,2019-10-31,0.323971,0.008757,0.117763,0.010339,Healthcare
CYTK,2021-11-03,0.398631,0.006761,0.147396,0.014711,Healthcare
CYTK,2021-02-25,0.361745,0.0118,0.174717,0.01626,Healthcare
CYTK,2020-08-07,0.390923,0.006382,0.17966,0.012916,Healthcare
CYTK,2019-08-08,0.429764,0.010829,0.165477,0.011397,Healthcare
CYTK,2021-08-05,0.433712,0.010151,0.17833,0.016254,Healthcare
CYTK,2021-05-06,0.377023,0.007718,0.180213,0.012649,Healthcare
FOXF,2019-02-26,0.331932,0.005602,0.27248,0.007487,Consumer Cyclical
FOXF,2020-05-06,0.134274,0.011873,0.042952,0.012268,Consumer Cyclical
FOXF,2020-03-03,0.185212,0.007127,0.163617,0.007585,Consumer Cyclical
FOXF,2019-10-30,0.34626,0.004321,0.251887,0.008302,Consumer Cyclical
FOXF,2020-08-05,0.208002,0.00941,0.084724,0.00812,Consumer Cyclical
FOXF,2020-11-10,0.405071,0.008987,0.224247,0.007155,Consumer Cyclical
FOXF,2021-02-25,0.432475,0.010896,0.251099,0.007966,Consumer Cyclical
FOXF,2021-08-05,0.365102,0.009164,0.180611,0.013442,Consumer Cyclical
FOXF,2019-05-01,0.212924,0.008387,0.226376,0.006875,Consumer Cyclical
FOXF,2021-05-06,0.409397,0.006177,0.200493,0.00811,Consumer Cyclical
FOXF,2019-07-31,0.230988,0.008181,0.259994,0.008898,Consumer Cyclical
CUTR,2022-05-10,0.354836,0.007778,0.209272,0.010109,Unknown
CUTR,2021-02-17,0.324907,0.007071,0.294107,0.014319,Unknown
CUTR,2022-02-22,0.462221,0.007266,0.277671,0.006196,Unknown
CUTR,2021-05-05,0.455648,0.007197,0.229123,0.013499,Unknown
CUTR,2022-08-04,0.27359,0.010551,0.182686,0.012072,Unknown
CUTR,2019-11-07,0.516161,0.007305,0.23568,0.008475,Unknown
CUTR,2019-05-09,0.256657,0.009444,0.350681,0.008576,Unknown
CUTR,2019-02-20,0.226014,0.008944,0.214553,0.009277,Unknown
CUTR,2020-05-07,0.093068,0.007574,0.202332,0.013755,Unknown
CUTR,2021-11-03,0.523688,0.005822,0.275645,0.009741,Unknown
CUTR,2019-08-08,0.324532,0.009828,0.354331,0.003075,Unknown
CUTR,2020-02-26,0.579841,0.005285,0.309283,0.005758,Unknown
CUTR,2018-11-06,0.223514,0.009629,0.275719,0.004481,Unknown
CUTR,2021-08-04,0.616174,0.009186,0.275208,0.01167,Unknown
COLL,2019-02-27,0.376986,0.008073,0.195075,0.007724,Healthcare
COLL,2019-08-07,0.325476,0.008951,0.257103,0.00738,Healthcare
COLL,2019-05-08,0.112786,0.009541,0.169427,0.006268,Healthcare
COLL,2020-08-05,0.275692,0.010784,0.182133,0.010291,Healthcare
COLL,2019-11-06,0.244987,0.013507,0.180182,0.007129,Healthcare
COLL,2020-05-07,0.179646,0.009067,0.116779,0.00966,Healthcare
COLL,2020-11-06,0.306104,0.012482,0.11415,0.008775,Healthcare
COLL,2021-02-25,0.347744,0.006257,0.126599,0.011733,Healthcare
COLL,2021-08-05,0.43799,0.007263,0.22913,0.008304,Healthcare
COLL,2021-11-04,0.33637,0.007704,0.078908,0.007273,Healthcare
COLL,2021-05-06,0.449492,0.00748,0.254858,0.008623,Healthcare
COLL,2020-02-27,0.444279,0.009018,0.256978,0.010038,Healthcare
CVBF,2021-07-22,-0.025648,0.009588,0.157727,0.009253,Financial Services
CVBF,2019-07-25,0.126868,0.00666,0.028679,0.00782,Financial Services
CVBF,2020-01-23,0.070719,0.006955,0.015698,0.005814,Financial Services
CVBF,2020-10-22,-0.066913,0.009831,0.190478,0.010917,Financial Services
CVBF,2021-04-22,-0.076788,0.011739,0.113481,0.014991,Financial Services
CVBF,2019-04-25,0.05717,0.008734,0.07575,0.007374,Financial Services
CVBF,2021-10-21,-0.12111,0.009675,0.156917,0.014404,Financial Services
CVBF,2019-10-24,-0.133198,0.008247,0.054009,0.005853,Financial Services
CVBF,2020-07-23,-0.098515,0.007903,0.026301,0.014573,Financial Services
CVBF,2019-01-24,0.250833,0.007328,0.116458,0.009348,Financial Services
CVBF,2020-04-23,-0.131308,0.012099,-0.011023,0.012129,Financial Services
CVBF,2021-01-28,-0.051482,0.009335,0.195036,0.011324,Financial Services
VRSK,2021-05-05,0.38118,0.009355,0.149009,0.008299,Industrials
VRSK,2020-05-06,0.239717,0.00997,0.099895,0.009485,Industrials
VRSK,2019-10-30,0.415366,0.005393,0.186903,0.004602,Industrials
VRSK,2020-02-19,0.538559,0.004817,0.16939,0.007457,Industrials
VRSK,2019-02-20,0.344288,0.006123,0.162006,0.007046,Industrials
VRSK,2021-11-03,0.34923,0.006907,0.178463,0.010139,Industrials
VRSK,2021-02-24,0.358056,0.008236,0.166509,0.007724,Industrials
VRSK,2018-10-31,0.259189,0.005233,0.184065,0.008526,Industrials
VRSK,2019-05-01,0.389752,0.005782,0.202069,0.006492,Industrials
VRSK,2021-08-04,0.320908,0.00632,0.180328,0.004181,Industrials
VRSK,2019-07-31,0.324195,0.004905,0.200726,0.006901,Industrials
BCRX,2023-05-03,0.493059,0.005551,0.21861,0.006908,Healthcare
BCRX,2022-08-04,0.453043,0.006613,0.155294,0.006531,Healthcare
BCRX,2020-03-05,0.397583,0.006289,0.131574,0.009755,Healthcare
BCRX,2022-02-23,0.435392,0.006667,0.184508,0.009801,Healthcare
BCRX,2023-02-21,0.285254,0.004003,0.157873,0.008628,Healthcare
BCRX,2020-05-06,0.358188,0.005429,0.149791,0.006341,Healthcare
BCRX,2019-08-06,0.408865,0.005795,0.185861,0.008067,Healthcare
BCRX,2019-05-08,0.341349,0.009809,0.121849,0.012093,Healthcare
BCRX,2019-11-06,0.252791,0.006638,0.083532,0.005378,Healthcare
BCRX,2020-11-05,0.322888,0.003558,0.175452,0.005432,Healthcare
BCRX,2021-11-03,0.480495,0.003663,0.246776,0.007213,Healthcare
BCRX,2021-02-25,0.448503,0.00487,0.183539,0.005854,Healthcare
BCRX,2020-08-06,0.491194,0.003309,0.106977,0.005155,Healthcare
BCRX,2022-11-01,0.404365,0.010075,0.160473,0.009293,Healthcare
BCRX,2021-08-05,0.497728,0.007974,0.235998,0.006787,Healthcare
BCRX,2023-08-03,0.36921,0.006444,0.150506,0.006735,Healthcare
BCRX,2019-03-04,0.335944,0.007721,0.111399,0.005589,Healthcare
BCRX,2021-05-06,0.508712,0.004584,0.226862,0.007676,Healthcare
BCRX,2022-05-05,0.346033,0.007921,0.044824,0.0075,Healthcare
BCRX,2023-11-02,0.266427,0.010303,0.169316,0.009551,Healthcare
ROP,2022-02-02,0.566311,0.003673,0.173492,0.00638,Technology
ROP,2022-04-26,0.581816,0.002856,0.218601,0.007526,Technology
ROP,2019-07-25,0.411259,0.008634,0.098009,0.012993,Technology
ROP,2021-07-23,0.583856,0.005168,0.231145,0.009682,Technology
ROP,2019-02-01,0.447738,0.004641,0.114368,0.007909,Technology
ROP,2018-04-20,0.33031,0.004481,0.135733,0.008082,Technology
ROP,2019-04-25,0.351905,0.005329,0.176903,0.00759,Technology
ROP,2019-10-24,0.469906,0.003478,0.093443,0.006759,Technology
ROP,2020-01-30,0.375406,0.003227,0.15098,0.010008,Technology
ROP,2020-10-27,0.267076,0.002816,0.10739,0.009096,Technology
ROP,2021-10-22,0.512883,0.00445,0.191824,0.006108,Technology
ROP,2020-04-28,0.243002,0.006439,0.107168,0.010235,Technology
ROP,2021-01-29,0.236757,0.006226,0.092796,0.007168,Technology
ROP,2020-07-28,0.235352,0.004451,0.12058,0.010614,Technology
ROP,2022-07-22,0.496587,0.003027,0.096657,0.007405,Technology
ROP,2021-04-27,0.337654,0.005214,0.204358,0.008612,Technology
AME,2021-05-04,0.472818,0.010601,0.257817,0.009149,Industrials
AME,2020-02-05,0.438394,0.010438,0.121565,0.008711,Industrials
AME,2020-10-29,0.096391,0.008842,0.110188,0.009379,Industrials
AME,2020-08-04,0.229066,0.009309,0.145323,0.010595,Industrials
AME,2019-10-31,0.394057,0.011255,0.233361,0.007514,Industrials
AME,2021-08-03,0.401689,0.013534,0.214426,0.00785,Industrials
AME,2021-11-02,0.464253,0.012037,0.308979,0.00696,Industrials
AME,2020-05-05,0.056074,0.010936,0.181227,0.008874,Industrials
AME,2021-02-04,0.153105,0.011779,0.173455,0.005469,Industrials
AME,2018-11-01,0.536898,0.010089,0.24261,0.008029,Industrials
AME,2019-07-30,0.509401,0.011259,0.22746,0.006175,Industrials
AME,2019-02-05,0.618671,0.00947,0.327322,0.007982,Industrials
AME,2019-05-01,0.424312,0.009331,0.226875,0.01044,Industrials
XEL,2018-10-25,0.567422,0.008293,0.126391,0.00532,Utilities
XEL,2019-08-01,0.378982,0.007669,0.166562,0.006494,Utilities
XEL,2021-04-29,0.301171,0.009189,0.232344,0.008948,Utilities
XEL,2020-07-30,0.380797,0.00935,0.197514,0.009816,Utilities
XEL,2020-10-29,0.280436,0.010275,0.159164,0.010314,Utilities
XEL,2019-01-31,0.460932,0.006969,0.136501,0.010138,Utilities
XEL,2019-04-25,0.484413,0.009967,0.148865,0.015139,Utilities
XEL,2020-05-07,0.220774,0.014773,0.174192,0.009744,Utilities
XEL,2021-07-29,0.241175,0.006553,0.191269,0.008194,Utilities
XEL,2019-10-24,0.331908,0.008177,0.136696,0.008663,Utilities
XEL,2020-01-30,0.520792,0.008382,0.178393,0.007947,Utilities
XEL,2021-10-28,0.576308,0.012516,0.193629,0.013357,Utilities
XEL,2021-01-28,0.394455,0.009769,0.183055,0.012187,Utilities
RJF,2018-10-25,0.086048,0.010307,0.010319,0.01533,Financial Services
RJF,2021-04-29,0.347747,0.005519,0.224515,0.013123,Financial Services
RJF,2019-07-25,0.079446,0.007239,0.094185,0.010544,Financial Services
RJF,2020-01-23,0.096783,0.00885,0.131965,0.010387,Financial Services
RJF,2020-07-30,0.049302,0.007265,0.091463,0.01411,Financial Services
RJF,2020-10-29,0.262839,0.010389,0.207266,0.012147,Financial Services
RJF,2019-04-25,0.195952,0.008565,0.110801,0.008344,Financial Services
RJF,2020-04-30,-0.081624,0.009247,0.054438,0.012252,Financial Services
RJF,2021-07-29,0.377018,0.0092,0.221363,0.015031,Financial Services
RJF,2019-01-24,0.098646,0.008242,0.086732,0.012288,Financial Services
RJF,2021-10-28,0.266813,0.00736,0.230486,0.009494,Financial Services
RJF,2021-01-28,0.378345,0.011388,0.18456,0.009912,Financial Services
CVGW,2023-03-06,0.070301,0.012146,0.128468,0.006862,Consumer Defensive
CVGW,2021-12-20,0.433889,0.011106,0.228685,0.005733,Consumer Defensive
CVGW,2022-03-14,0.230602,0.005575,0.180145,0.008083,Consumer Defensive
CVGW,2021-03-10,0.103885,0.0053,0.150712,0.006319,Consumer Defensive
CVGW,2021-06-08,0.158902,0.003476,0.103179,0.010608,Consumer Defensive
CVGW,2022-09-01,0.287014,0.009716,0.182495,0.005529,Consumer Defensive
CVGW,2022-06-02,0.428137,0.006092,0.284761,0.005079,Consumer Defensive
CVGW,2020-06-08,0.106983,0.004118,0.208877,0.009166,Consumer Defensive
CVGW,2021-09-08,0.30005,0.007503,0.153948,0.010566,Consumer Defensive
CVGW,2022-12-20,0.247711,0.005749,0.242936,0.008479,Consumer Defensive
CAC,2021-10-26,0.0938,0.00537,0.156589,0.008885,Financial Services
CAC,2021-01-26,0.104388,0.00522,0.154921,0.009492,Financial Services
CAC,2020-01-28,0.327653,0.007952,0.200761,0.006997,Financial Services
CAC,2019-01-29,0.378412,0.008959,0.210431,0.011019,Financial Services
CAC,2019-04-30,0.275031,0.011956,0.176462,0.00955,Financial Services
CAC,2020-10-27,0.08143,0.005743,0.195003,0.009938,Financial Services
CAC,2021-07-27,0.005159,0.005047,0.08311,0.00906,Financial Services
CAC,2020-04-28,-0.04011,0.01105,0.076509,0.008053,Financial Services
CAC,2019-10-29,0.260627,0.007273,0.094319,0.014591,Financial Services
CAC,2019-07-30,0.402256,0.005706,0.152093,0.008864,Financial Services
CAC,2020-07-28,0.11103,0.006518,0.076041,0.012752,Financial Services
CAC,2021-04-27,-0.22396,0.007712,0.090998,0.011614,Financial Services
AMSC,2021-06-03,0.466394,0.014374,0.179674,0.010091,Industrials
AMSC,2022-08-04,0.223687,0.009595,0.281598,0.012609,Industrials
AMSC,2019-02-06,0.194444,0.009291,0.238237,0.014493,Industrials
AMSC,2022-02-03,0.289349,0.007617,0.206791,0.008908,Industrials
AMSC,2019-08-07,0.409682,0.009848,0.269797,0.007063,Industrials
AMSC,2021-02-04,0.302724,0.009259,0.246152,0.006508,Industrials
AMSC,2022-06-02,0.325389,0.012891,0.129735,0.011584,Industrials
AMSC,2021-08-05,0.368452,0.011456,0.322072,0.009164,Industrials
AMSC,2021-11-09,0.346152,0.00904,0.386156,0.009579,Industrials
AMSC,2019-06-06,0.260767,0.007692,0.279698,0.010326,Industrials
KMB,2019-04-22,0.238406,0.004396,0.220346,0.00873,Consumer Defensive
KMB,2022-10-25,0.402091,0.009877,0.212271,0.006691,Consumer Defensive
KMB,2023-07-25,0.588098,0.009148,0.308228,0.00709,Consumer Defensive
KMB,2020-01-23,0.590472,0.003378,0.210601,0.00897,Consumer Defensive
KMB,2020-10-22,0.358473,0.003944,0.167408,0.005953,Consumer Defensive
KMB,2021-07-23,0.243401,0.008949,0.203612,0.009852,Consumer Defensive
KMB,2019-07-23,0.672763,0.00117,0.219237,0.010137,Consumer Defensive
KMB,2021-04-23,0.283305,0.007444,0.191164,0.008931,Consumer Defensive
KMB,2022-07-26,0.427565,0.011407,0.301103,0.008689,Consumer Defensive
KMB,2023-10-24,0.664144,0.008644,0.303782,0.008514,Consumer Defensive
KMB,2023-01-25,0.584616,0.004647,0.217057,0.00646,Consumer Defensive
KMB,2018-04-23,0.296296,0.003484,0.114076,0.01092,Consumer Defensive
KMB,2020-07-23,0.418722,0.004956,0.185408,0.008407,Consumer Defensive
KMB,2022-04-22,0.300802,0.007042,0.335736,0.008951,Consumer Defensive
KMB,2021-01-25,0.456914,0.006236,0.220864,0.008925,Consumer Defensive
KMB,2018-07-23,-0.020699,0.003625,0.162769,0.008439,Consumer Defensive
KMB,2019-01-23,0.367254,0.005222,0.210677,0.007729,Consumer Defensive
KMB,2022-01-26,0.215805,0.007018,0.227583,0.008904,Consumer Defensive
KMB,2021-10-25,0.091316,0.008969,0.218715,0.010077,Consumer Defensive
KMB,2020-04-22,0.201299,0.009304,0.227513,0.00955,Consumer Defensive
COIN,2022-05-10,0.148609,0.008409,0.141524,0.010194,Financial Services
COIN,2022-08-09,0.162044,0.009625,0.153664,0.007744,Financial Services
COIN,2021-08-10,0.23045,0.010403,0.253534,0.006654,Financial Services
COIN,2023-02-21,0.18227,0.007764,0.199711,0.012727,Financial Services
COIN,2022-02-24,0.169041,0.006509,0.202315,0.007951,Financial Services
COIN,2023-05-04,0.185623,0.009023,0.190299,0.009558,Financial Services
COIN,2022-11-03,0.219208,0.007788,0.154459,0.006443,Financial Services
COIN,2021-11-09,0.186591,0.00708,0.187881,0.00744,Financial Services
COIN,2023-08-03,0.136697,0.005095,0.186858,0.00781,Financial Services
COIN,2023-11-02,0.191172,0.007133,0.147744,0.00938,Financial Services
CMA,2020-04-21,0.077252,0.011006,0.110309,0.01116,Unknown
CMA,2019-10-16,0.195641,0.008229,0.139446,0.010645,Unknown
CMA,2019-01-16,0.352568,0.011968,0.136515,0.010128,Unknown
CMA,2021-10-20,0.237503,0.00588,0.199914,0.010811,Unknown
CMA,2020-07-21,0.217015,0.008477,0.130622,0.011236,Unknown
CMA,2021-04-20,0.085061,0.00828,0.152889,0.010133,Unknown
CMA,2021-01-19,0.300818,0.008857,0.229212,0.011071,Unknown
CMA,2018-10-16,0.291947,0.008,0.153591,0.008379,Unknown
CMA,2019-07-17,0.252946,0.009202,0.141976,0.007874,Unknown
CMA,2019-04-16,0.185696,0.007219,0.187377,0.00725,Unknown
CMA,2021-07-21,0.243081,0.00931,0.182251,0.011168,Unknown
CMA,2020-10-20,0.033566,0.009567,0.204441,0.012188,Unknown
CMA,2020-01-21,0.293312,0.011067,0.096028,0.011003,Unknown
SPG,2018-10-25,0.509481,0.00921,0.105173,0.00877,Real Estate
SPG,2020-02-04,0.260591,0.013413,0.044978,0.00921,Real Estate
SPG,2023-05-02,0.53684,0.009141,0.195175,0.007393,Real Estate
SPG,2023-02-06,0.437032,0.015711,0.092361,0.008557,Real Estate
SPG,2021-11-01,0.433837,0.012658,0.063195,0.01187,Real Estate
SPG,2019-02-01,0.320956,0.011711,0.097751,0.007324,Real Estate
SPG,2023-10-30,0.451142,0.009775,0.113352,0.007485,Real Estate
SPG,2019-10-30,0.334756,0.006289,0.101448,0.007413,Real Estate
SPG,2020-11-09,0.229764,0.010284,0.101666,0.00814,Real Estate
SPG,2020-05-11,0.070377,0.007592,0.049632,0.008913,Real Estate
SPG,2019-04-30,0.47099,0.009132,0.107897,0.008601,Real Estate
SPG,2020-08-10,0.130666,0.017945,0.003749,0.010165,Real Estate
SPG,2021-02-08,0.188121,0.00825,0.062074,0.010531,Real Estate
SPG,2021-08-02,0.301158,0.012232,0.087386,0.011058,Real Estate
SPG,2022-02-07,0.516204,0.009594,0.110713,0.007877,Real Estate
SPG,2022-11-01,0.502528,0.01279,0.153187,0.008425,Real Estate
SPG,2022-08-01,0.261745,0.010957,0.103683,0.007759,Real Estate
SPG,2021-05-10,0.333775,0.012587,0.125675,0.007672,Real Estate
SPG,2022-05-09,0.488199,0.009346,0.134643,0.011319,Real Estate
SPG,2023-08-02,0.463397,0.011418,0.134533,0.006995,Real Estate
SPG,2019-07-31,0.315961,0.006278,0.095315,0.008361,Real Estate
CCOI,2019-05-02,0.0643,0.00463,0.124631,0.00828,Communication Services
CCOI,2021-04-29,0.18597,0.007785,0.103149,0.007621,Communication Services
CCOI,2021-08-06,0.11779,0.006497,0.101266,0.009942,Communication Services
CCOI,2019-11-07,0.089951,0.006367,0.115101,0.011148,Communication Services
CCOI,2019-02-21,0.123772,0.005297,0.300521,0.006292,Communication Services
CCOI,2021-02-25,0.297318,0.00857,0.187186,0.006657,Communication Services
CCOI,2019-08-08,0.029984,0.004885,0.121126,0.007567,Communication Services
CCOI,2021-11-04,0.131223,0.005248,0.015679,0.010888,Communication Services
CCOI,2020-02-27,0.113047,0.006418,0.125656,0.010871,Communication Services
COOP,2019-08-01,0.343653,0.005083,0.224977,0.004923,Unknown
COOP,2021-04-29,0.159638,0.007716,0.204022,0.008569,Unknown
COOP,2020-02-25,0.256245,0.006667,0.088634,0.009653,Unknown
COOP,2023-02-10,0.269486,0.00844,0.160922,0.011534,Unknown
COOP,2020-07-30,0.099036,0.010641,0.159542,0.006545,Unknown
COOP,2020-10-29,0.307858,0.005121,0.184363,0.006968,Unknown
COOP,2022-07-27,0.525025,0.007354,0.190664,0.010908,Unknown
COOP,2019-10-31,0.198529,0.009066,0.142293,0.006869,Unknown
